COUNTY,DATE,WATER,TOWN,SPECIES,QTY,SIZE (inch),X_coord,Y_coord,ABUNDANCE
Washington,2025-10-24,MOPANG L,Devereaux Twp,SPLAKE,400,13,-68.0047223737,44.9197287988,
Washington,2025-10-24,PLEASANT RIVER L,Beddington,SPLAKE,350,13,-67.9782305769,44.8494979956,
Hancock,2025-10-24,SIMMONS P,Hancock,BROOK TROUT,150,7,-68.3878446952,44.5580546599,
Hancock,2025-10-24,QUARRY P,Sullivan,BROOK TROUT,150,7,-68.2323083344,44.5450434807,
Hancock,2025-10-24,BIRCH HARBOR P,Winter Harbor,BROOK TROUT,175,7,-68.0627822828,44.3916812513,
Hancock,2025-10-24,YOUNGS P,Otis,BROOK TROUT,250,7,-68.4474744331,44.7166344398,
Hancock,2025-10-24,BIRCH HARBOR P,Winter Harbor,BROOK TROUT,75,12,-68.0627822828,44.3916812513,
Hancock,2025-10-27,HOPKINS P,Mariaville,BROOK TROUT,600,12,-68.4519930045,44.7900042603,
Hancock,2025-10-28,BUBBLE P,Bar Harbor,BROOK TROUT,600,7,-68.2390930971,44.3450060224,
Hancock,2025-10-28,BUBBLE P,Bar Harbor,BROOK TROUT,50,12,-68.2390930971,44.3450060224,
Hancock,2025-10-28,EAGLE L,Bar Harbor,BROOK TROUT,3000,7,-68.2505568034,44.3627907443,
Hancock,2025-10-28,ECHO L,Mount Desert,BROOK TROUT,800,7,-68.3375013538,44.3289005534,
Hancock,2025-10-28,JACOB BUCK P,Bucksport,BROOK TROUT,200,12,-68.7446403721,44.6459991082,
Hancock,2025-10-28,ORLAND R,Orland,BROOK TROUT,150,12,-68.74381614298511,44.5741587523695,
Hancock,2025-10-29,LONG (GREAT) P,Mount Desert,BROOK TROUT,500,12,-68.2569867003,44.299394622,
Hancock,2025-10-29,FLANDERS P,Sullivan,RAINBOW TROUT,950,14,-68.1345859728,44.5460661471,
Hancock,2025-10-29,ROUND P,Mount Desert,BROOK TROUT,100,12,-68.3778552441,44.3536276102,
Hancock,2025-10-30,LONG P,Great Pond,BROOK TROUT,550,12,-68.2681398647,44.9182374381,
Hancock,2025-11-17,JACOB BUCK P,Bucksport,BROOK TROUT,50,18,-68.7446403721,44.6459991082,
Hancock,2025-11-17,SPRINGY P (LOWER),Otis,BROOK TROUT,25,18,-68.4896081442,44.7561918435,
Hancock,2025-11-17,SPRINGY P (LOWER),Otis,BROOK TROUT,300,14,-68.4896081442,44.7561918435,
Hancock,2025-11-17,JACOB BUCK P,Bucksport,L.L. SALMON,25,13,-68.7446403721,44.6459991082,
Hancock,2025-11-22,PHILLIPS (LUCERNE) L,Dedham,BROOK TROUT,200,12,-68.6033514534,44.6932104729,
Washington,2025-11-24,SIX MILE L,Marshfield,BROOK TROUT,150,12,-67.5231130567,44.7661627818,
Hancock,2025-11-24,LONG P,T10 SD,BROOK TROUT,0,0,-68.0176961418,44.6000943314,
Washington,2025-11-24,INDIAN L,Whiting,BROOK TROUT,175,12,-67.2656191089,44.7545552247,
Washington,2025-11-24,KEENE L,Calais,BROOK TROUT,175,12,-67.1743959704,45.1097121369,
Hancock,2025-11-25,MOLASSES P,Eastbrook,L.L. SALMON,43,19,-68.2161048522,44.6780455361,
Hancock,2025-11-25,PHILLIPS (LUCERNE) L,Dedham,L.L. SALMON,43,19,-68.6033514534,44.6932104729,
Washington,2025-11-25,INDIAN L,Whiting,BROOK TROUT,35,18,-67.2656191089,44.7545552247,
Washington,2025-11-25,SIX MILE L,Marshfield,BROOK TROUT,18,18,-67.5231130567,44.7661627818,
Washington,2025-11-25,BOG L,Northfield,L.L. SALMON,43,19,-67.5778197588,44.85074232,
Washington,2025-11-25,NASHS L,Calais,L.L. SALMON,43,19,-67.2099645945,45.1078399498,
Washington,2025-11-25,MOPANG L,Devereaux Twp,L.L. SALMON,43,19,-68.0047223737,44.9197287988,
Washington,2025-11-25,PLEASANT RIVER L,Beddington,L.L. SALMON,43,19,-67.9782305769,44.8494979956,
Penobscot,2025-11-25,BREWER L,Orrington,L.L. SALMON,32,13,-68.7322892563987,44.71444115906208,
Hancock,2025-11-25,EAGLE L,Bar Harbor,L.L. SALMON,32,13,-68.2505568034,44.3627907443,
Penobscot,2025-11-25,BREWER L,Orrington,L.L. SALMON,43,19,-68.7322892563987,44.71444115906208,
Hancock,2025-11-25,EAGLE L,Bar Harbor,L.L. SALMON,43,19,-68.2505568034,44.3627907443,
Hancock,2025-11-25,MOLASSES P,Eastbrook,L.L. SALMON,32,13,-68.2161048522,44.6780455361,
Hancock,2025-11-25,PHILLIPS (LUCERNE) L,Dedham,L.L. SALMON,32,13,-68.6033514534,44.6932104729,
Washington,2025-11-25,MOPANG L,Devereaux Twp,L.L. SALMON,32,13,-68.0047223737,44.9197287988,
Washington,2025-11-25,PLEASANT RIVER L,Beddington,L.L. SALMON,32,13,-67.9782305769,44.8494979956,
Washington,2025-11-25,NASHS L,Calais,L.L. SALMON,32,13,-67.2099645945,45.1078399498,
Washington,2025-11-25,BOG L,Northfield,L.L. SALMON,21,13,-67.5778197588,44.85074232,
Franklin,2025-04-15,DEAD R (SOUTH BRANCH),Lang Twp,BROOK TROUT,200,9,-70.54450583359407,45.07993363744264,
Franklin,2025-04-15,DEAD R (SOUTH BRANCH),Dallas Plt,BROOK TROUT,200,9,-70.54889085597299,44.984720606025746,
Franklin,2025-04-15,DEAD R (SOUTH BRANCH),Dallas Plt,BROOK TROUT,200,9,-70.54889085597299,44.984720606025746,
Franklin,2025-04-15,DEAD R (SOUTH BRANCH),Coplin Plt,BROOK TROUT,200,9,-70.52471193048163,45.08992033653231,
Franklin,2025-04-15,SANDY R,Madrid,BROOK TROUT,200,10,-70.4179265712517,44.85626302909893,
Franklin,2025-04-15,SANDY R,Phillips,BROOK TROUT,500,10,-70.33531477338505,44.82197379614785,
Oxford,2025-04-16,SWIFT R,Byron,BROOK TROUT,400,9,-70.6271349273728,44.71364520592,
Franklin,2025-04-16,CARRABASSETT R,Kingfield,BROOK TROUT,250,9,-70.14399946161653,44.95018833122257,
Franklin,2025-04-16,CARRABASSETT R,Carrabasset Valley,BROOK TROUT,250,9,-70.2439340436023,45.093751113161275,
Somerset,2025-04-16,CARRABASSETT R,New Portland,BROOK TROUT,150,9,-70.10701189960884,44.90251483845724,
Somerset,2025-04-16,CARRABASSETT R,New Portland,BROOK TROUT,150,9,-70.10701189960884,44.90251483845724,
Franklin,2025-04-16,CARRABASSETT R,Kingfield,BROOK TROUT,200,9,-70.14399946161653,44.95018833122257,
Franklin,2025-04-16,MUDDY B,Industry,BROOK TROUT,50,9,-70.07988721965873,44.713612967719,
Somerset,2025-04-16,MILL STREAM,Embden,BROOK TROUT,70,9,-69.9207785725733,44.882503793257264,
Franklin,2025-04-17,SANDY R,Strong,BROOK TROUT,500,10,-70.2324529501,44.7983783739,
Franklin,2025-04-17,SANDY R,Farmington,BROOK TROUT,500,10,-70.1599817935336,44.67272741441586,
Franklin,2025-04-17,TEMPLE STREAM,Farmington,BROOK TROUT,200,9,-70.1580331081102,44.66128665219522,
Franklin,2025-04-17,TEMPLE STREAM,Temple,BROOK TROUT,150,9,-70.26966872474631,44.72718296005801,
Franklin,2025-04-17,TEMPLE STREAM,Temple,BROOK TROUT,150,9,-70.26966872474631,44.72718296005801,
Franklin,2025-04-17,SANDY R,Farmington,BROOK TROUT,500,10,-70.1599817935336,44.67272741441586,
Franklin,2025-04-17,SANDY R,Farmington,BROOK TROUT,500,10,-70.1599817935336,44.67272741441586,
Franklin,2025-04-17,SANDY R,New Sharon,BROOK TROUT,350,10,-70.02598246869023,44.64041005191013,
Somerset,2025-04-18,HIGHT P,Skowhegan,BROOK TROUT,200,9,-69.7210018533,44.7725379229,
Oxford,2025-04-22,AUNT HANNAH B,Dixfield,BROOK TROUT,100,9,-70.42680752889821,44.5678091524411,
Franklin,2025-04-22,WILSON STREAM,Wilton,BROOK TROUT,250,9,-70.21910267455189,44.5902911355742,
Franklin,2025-04-22,WILSON STREAM,Wilton,BROOK TROUT,200,9,-70.21910267455189,44.5902911355742,
Oxford,2025-04-22,ELLIS R,Rumford,BROOK TROUT,250,9,-70.67376742309298,44.5231527121729,
Oxford,2025-04-22,ELLIS R,Andover,BROOK TROUT,250,9,-70.72052422732558,44.61353974584134,
Franklin,2025-04-23,PORTER L,Strong,BROOK TROUT,1100,9,-70.1503987806,44.8116906418,
Franklin,2025-04-23,CLEARWATER P,Industry,BROOK TROUT,1300,9,-70.088039874,44.7290234725,
Somerset,2025-04-25,TIBBETTS P,Concord Twp,BROOK TROUT,100,9,-69.8656044734,45.0088340304,
Somerset,2025-04-25,WENTWORTH P,Solon,BROOK TROUT,500,9,-69.7427830743,44.9777872439,
Somerset,2025-04-25,LONG (MARTIN) P,The Forks Plt,BROOK TROUT,500,9,-69.9942806778,45.2704093804,
Somerset,2025-04-25,MACDOUGALL P,Caratunk,BROOK TROUT,100,9,-69.9843445427,45.1720845728,
Franklin,2025-04-28,TOOTHAKER P,Phillips,BROOK TROUT,300,9,-70.3965591863,44.8687763178,
Franklin,2025-04-28,HILLS P,Perkins Twp,BROOK TROUT,300,9,-70.3511656092,44.6684368576,
Franklin,2025-04-30,CARIBOU BOG,Chain of Ponds Twp,BROOK TROUT,150,9,-70.7287271256,45.3738724577,
Franklin,2025-04-30,PINNACLE P,Kingfield,BROOK TROUT,150,9,-70.172424673,44.9657090487,
Franklin,2025-04-30,BUG EYE P,Chain of Ponds Twp,BROOK TROUT,200,10,-70.6100302141658,45.309448866603766,
Franklin,2025-04-30,DEAD R (NORTH BRANCH),Alder Stream Twp,BROOK TROUT,750,9,-70.67353675975431,45.23867353447548,
Franklin,2025-04-30,CHAIN OF PONDS,Chain of Ponds Twp,BROOK TROUT,1000,10,-70.67177046529035,45.34018467195545,
Franklin,2025-04-30,CHAIN OF PONDS,Chain of Ponds Twp,BROOK TROUT,500,10,-70.67177046529035,45.34018467195545,
Oxford,2025-05-01,RICHARDSON LAKES,Richardsontown Twp,BROOK TROUT,3200,9,-70.8703828141,44.8245677166,
Somerset,2025-05-02,SANDY P,Embden,BROOK TROUT,100,9,-69.9195659037,44.9086620759,
Somerset,2025-05-02,SANDY P,Embden,BROOK TROUT,200,9,-69.9195659037,44.9086620759,
Somerset,2025-05-05,EMBDEN P,Embden,BROOK TROUT,2200,9,-69.9524098241,44.939673532,
Oxford,2025-05-06,RICHARDSON P (WEST),Adamstown Twp,BROOK TROUT,750,10,-70.9184774075,44.9263656158,
Franklin,2025-05-07,HARVEY P,Madrid,BROOK TROUT,200,9,-70.5026922303,44.855172298,
Franklin,2025-05-07,WEBB R,Carthage,BROOK TROUT,200,9,-70.42273442282664,44.6543167670036,
Franklin,2025-05-07,WEBB R,Carthage,BROOK TROUT,200,9,-70.42273442282664,44.6543167670036,
Franklin,2025-05-07,WEBB R,Carthage,BROOK TROUT,300,9,-70.42273442282664,44.6543167670036,
Franklin,2025-05-07,LONG COVE P,Phillips,BROOK TROUT,100,9,-70.3858001674,44.8666519735,
Somerset,2025-05-08,ROWE P,Pleasant Ridge Plt,BROOK TROUT,1500,9,-69.9914847587,45.1243239022,
Somerset,2025-05-08,DEAD RIVER,T3 R4 BKP WKR,BROOK TROUT,500,9,-70.22708260136265,45.26036095760388,
Oxford,2025-05-08,ELLIS P (LITTLE),Byron,BROOK TROUT,500,10,-70.6691671458,44.7047280639,
Oxford,2025-05-08,RICHARDSON LAKES,Township C,BROOK TROUT,2000,10,-70.8703828141,44.8245677166,
Somerset,2025-05-09,MOXIE P,The Forks Plt,BROOK TROUT,3000,9,-69.8471601834,45.3178109414,
Somerset,2025-05-09,AUSTIN P,Bald Mountain Twp T2 R3,BROOK TROUT,1200,10,-69.7476761321,45.2098903705,
Franklin,2025-05-12,DODGE P,Rangeley,BROOK TROUT,750,9,-70.7051562725,44.9803991818,
Somerset,2025-05-13,HANCOCK P,Embden,BROOK TROUT,250,9,-69.9960244911,44.9570218465,
Franklin,2025-05-14,OTTER P,Chain of Ponds Twp,BROOK TROUT,150,10,-70.7516563332,45.3668408262,
Franklin,2025-05-14,HALEY B,Rangeley,BROOK TROUT,150,10,-70.6990443013,44.9456043281,
Franklin,2025-05-14,ROUND P,Rangeley,BROOK TROUT,400,10,-70.718023847,44.9980915392,
Franklin,2025-05-14,RANGELEY L,Rangeley,BROOK TROUT,1000,10,-70.6990443013,44.9456043281,
Franklin,2025-05-14,RANGELEY L,Rangeley,L.L. SALMON,900,7,-70.6990443013,44.9456043281,
Franklin,2025-05-14,RANGELEY GUIDES P,Rangeley,BROOK TROUT,75,9,-70.7770695263,44.9616917609,
Franklin,2025-05-14,VARNUM P,Wilton,BROOK TROUT,1000,10,-70.2448149631,44.6527082126,
Oxford,2025-05-14,RICHARDSON P (LOWER EAST),Adamstown Twp,BROOK TROUT,300,10,-70.8823350579,44.9296665154,
Oxford,2025-05-14,RICHARDSON P (UPPER EAST),Adamstown Twp,BROOK TROUT,500,10,-70.8823350579,44.9296665154,
Oxford,2025-05-14,LINCOLN P,Parkertown Twp,BROOK TROUT,1200,10,-70.9477774908,45.0600096149,
Franklin,2025-05-14,SCHOOLHOUSE P,Avon,BROOK TROUT,125,10,-70.2636589415,44.7739739641,
Franklin,2025-05-14,HALEY P,Rangeley,BROOK TROUT,600,10,-70.7478171919,44.9833839493,
Somerset,2025-05-14,KILGORE P,Pierce Pond Twp,BROOK TROUT,525,10,-70.0766276426,45.3118404841,
Somerset,2025-05-14,MOSQUITO P,The Forks Plt,BROOK TROUT,500,10,-69.859807093,45.2997101974,
Somerset,2025-05-14,PIERCE P,Pierce Pond Twp,L.L. SALMON,600,7,-70.0739196059,45.2649831973,
Somerset,2025-05-14,WESSERUNSETT STREAM,Athens,BROWN TROUT,400,8,-69.67333644521365,44.92065171803633,
Somerset,2025-05-14,WESSERUNSETT L,Madison,BROWN TROUT,1200,8,-69.7678298493,44.8401560328,
Somerset,2025-05-14,HORSESHOE P,Pierce Pond Twp,BROOK TROUT,110,10,-70.1068983368,45.292273398,
Franklin,2025-05-15,PODUNK P,Carthage,BROOK TROUT,350,10,-70.4163711202,44.60090892,
Franklin,2025-05-15,WILSON P,Wilton,BROOK TROUT,433,10,-70.2480322472,44.5962607013,
Franklin,2025-05-15,WILSON P,Wilton,BROOK TROUT,433,9,-70.2480322472,44.5962607013,
Franklin,2025-05-15,WILSON P,Wilton,BROOK TROUT,433,10,-70.2480322472,44.5962607013,
Franklin,2025-05-15,WILSON STREAM,Wilton,BROOK TROUT,250,9,-70.21910267455189,44.5902911355742,
Franklin,2025-05-15,WILSON STREAM,Wilton,BROOK TROUT,200,9,-70.21910267455189,44.5902911355742,
Franklin,2025-05-16,SADDLEBACK L,Dallas Plt,BROOK TROUT,1000,10,-70.5606460082,44.9702935314,
Franklin,2025-05-20,DEAD R (SOUTH BRANCH),Dallas Plt,BROOK TROUT,200,9,-70.54889085597299,44.984720606025746,
Franklin,2025-05-20,DEAD R (SOUTH BRANCH),Dallas Plt,BROOK TROUT,200,9,-70.54889085597299,44.984720606025746,
Franklin,2025-05-20,DEAD R (SOUTH BRANCH),Coplin Plt,BROOK TROUT,200,9,-70.52471193048163,45.08992033653231,
Franklin,2025-05-20,SANDY RIVER P (MIDDLE),Sandy River Plt,BROOK TROUT,600,10,-70.5552810722,44.8973519228,
Franklin,2025-05-20,CARRABASSETT R,Kingfield,BROOK TROUT,200,9,-70.14399946161653,44.95018833122257,
Somerset,2025-05-20,CARRABASSETT R,New Portland,BROOK TROUT,150,9,-70.10701189960884,44.90251483845724,
Somerset,2025-05-20,CARRABASSETT R,New Portland,BROOK TROUT,150,9,-70.10701189960884,44.90251483845724,
Franklin,2025-05-20,QUIMBY P,Rangeley,BROOK TROUT,200,9,-70.7419594666,44.9887872583,
Franklin,2025-05-20,DEAD R (SOUTH BRANCH),Lang Twp,BROOK TROUT,200,10,-70.54450583359407,45.07993363744264,
Franklin,2025-05-21,TEMPLE STREAM,Temple,BROOK TROUT,150,10,-70.26966872474631,44.72718296005801,
Somerset,2025-05-21,DEAD RIVER,T3 R4 BKP WKR,BROOK TROUT,500,9,-70.22708260136265,45.26036095760388,
Somerset,2025-05-21,SPRING L,T3 R4 BKP WKR,BROOK TROUT,1200,9,-70.2628255011,45.2361797443,
Somerset,2025-05-21,DEAD RIVER,T3 R4 BKP WKR,L.L. SALMON,100,7,-70.22708260136265,45.26036095760388,
Somerset,2025-05-21,PALMER P,Mayfield Twp,BROOK TROUT,650,10,-69.7311432206,45.167893849,
Franklin,2025-05-21,SANDY R,New Sharon,BROOK TROUT,200,10,-70.02598246869023,44.64041005191013,
Franklin,2025-05-21,SANDY R,Farmington,BROOK TROUT,200,9,-70.1599817935336,44.67272741441586,
Franklin,2025-05-21,MT BLUE HIGH SCHOOL P,Farmington,BROOK TROUT,50,10,-70.13521343979528,44.64103451598231,
Franklin,2025-05-21,SANDY R,Phillips,BROOK TROUT,200,9,-70.33531477338505,44.82197379614785,
Franklin,2025-05-21,TEMPLE STREAM,Farmington,BROOK TROUT,200,10,-70.1580331081102,44.66128665219522,
Franklin,2025-05-21,TEMPLE STREAM,Temple,BROOK TROUT,150,10,-70.26966872474631,44.72718296005801,
Franklin,2025-05-21,MUDDY B,Industry,BROOK TROUT,50,10,-70.07988721965873,44.713612967719,
Franklin,2025-05-21,SANDY R,Strong,BROOK TROUT,200,9,-70.2324529501,44.7983783739,
Franklin,2025-05-21,SANDY R,Farmington,BROOK TROUT,200,9,-70.1599817935336,44.67272741441586,
Franklin,2025-05-21,SANDY R,Madrid,BROOK TROUT,200,9,-70.4179265712517,44.85626302909893,
Franklin,2025-05-21,SANDY R,Farmington,BROOK TROUT,200,9,-70.1599817935336,44.67272741441586,
Oxford,2025-05-22,ELLIS R,Andover,BROOK TROUT,400,9,-70.72052422732558,44.61353974584134,
Oxford,2025-05-22,ELLIS R,Rumford,BROOK TROUT,400,9,-70.67376742309298,44.5231527121729,
Oxford,2025-05-22,ELLIS R (WEST BRANCH),Andover,BROOK TROUT,200,9,-70.73309988765767,44.611733357040826,
Oxford,2025-05-22,ELLIS R (WEST BRANCH),Andover,BROOK TROUT,200,9,-70.73309988765767,44.611733357040826,
Franklin,2025-05-23,GULL P,Dallas Plt,BROOK TROUT,1000,10,-70.6277439207,44.9891143973,
Oxford,2025-05-26,SWIFT R,Byron,RAINBOW TROUT,150,11,-70.6271349273728,44.71364520592,
Oxford,2025-05-26,SWIFT R,Roxbury,RAINBOW TROUT,150,11,-70.60365904241884,44.68441364069444,
Oxford,2025-05-26,SWIFT R,Byron,BROWN TROUT,200,9,-70.6271349273728,44.71364520592,
Oxford,2025-05-26,SWIFT R,Roxbury,BROWN TROUT,200,9,-70.60365904241884,44.68441364069444,
Franklin,2025-05-27,MUD POND,Township 6 North of Weld,BROOK TROUT,450,2,-70.4875736633,44.8446261915,
Somerset,2025-05-27,KNIGHTS P,Squaretown Twp,BROOK TROUT,300,10,-69.8643,45.409816,
Franklin,2025-05-27,WEBB R,Carthage,BROOK TROUT,300,10,-70.42273442282664,44.6543167670036,
Franklin,2025-05-27,WEBB R,Carthage,BROOK TROUT,200,10,-70.42273442282664,44.6543167670036,
Franklin,2025-05-27,WEBB R,Carthage,BROOK TROUT,200,10,-70.42273442282664,44.6543167670036,
Oxford,2025-05-27,AUNT HANNAH B,Dixfield,BROOK TROUT,100,10,-70.42680752889821,44.5678091524411,
Franklin,2025-05-29,CARRABASSETT R,Kingfield,RAINBOW TROUT,200,11,-70.14399946161653,44.95018833122257,
Somerset,2025-05-29,CARRABASSETT R,New Portland,RAINBOW TROUT,200,11,-70.10701189960884,44.90251483845724,
Franklin,2025-05-29,DEAD R (NORTH BRANCH),Alder Stream Twp,BROOK TROUT,750,10,-70.67353675975431,45.23867353447548,
Somerset,2025-05-29,MILL STREAM,Embden,BROOK TROUT,70,10,-69.9207785725733,44.882503793257264,
Somerset,2025-05-29,TIBBETTS P,Concord Twp,BROOK TROUT,100,10,-69.8656044734,45.0088340304,
Franklin,2025-05-29,SANDY R,Farmington,BROWN TROUT,100,8,-70.1599817935336,44.67272741441586,
Franklin,2025-05-29,HALEY B,Rangeley,BROOK TROUT,150,10,-70.6990443013,44.9456043281,
Franklin,2025-05-29,SANDY R,Farmington,BROWN TROUT,800,8,-70.1599817935336,44.67272741441586,
Franklin,2025-05-29,SANDY R,Farmington,BROWN TROUT,200,8,-70.1599817935336,44.67272741441586,
Franklin,2025-05-29,SANDY R,Farmington,BROWN TROUT,800,8,-70.1599817935336,44.67272741441586,
Franklin,2025-05-30,JIM P (BIG),Jim Pond Twp,BROOK TROUT,550,10,-70.5057229492,45.2645622418,
Somerset,2025-05-31,SPLIT ROCK P,Pierce Pond Twp,BROOK TROUT,300,2,-70.0729318671,45.2979131388,
Somerset,2025-06-03,SANDY R,Norridgewock,BROWN TROUT,800,8,-69.8710616502,44.7718652887,
Franklin,2025-06-03,VILES P (LITTLE),Jim Pond Twp,BROOK TROUT,400,2,-70.5409326818,45.2821719741,
Franklin,2025-06-03,TEA P,Jim Pond Twp,BROOK TROUT,1000,10,-70.5260933997,45.2328803852,
Franklin,2025-06-03,SANDY R,Farmington,BROWN TROUT,100,8,-70.1599817935336,44.67272741441586,
Franklin,2025-06-03,SANDY R,New Sharon,BROWN TROUT,800,8,-70.02598246869023,44.64041005191013,
Franklin,2025-06-03,SANDY R,Farmington,BROWN TROUT,800,8,-70.1599817935336,44.67272741441586,
Franklin,2025-06-03,SANDY R,New Sharon,BROWN TROUT,100,8,-70.02598246869023,44.64041005191013,
Oxford,2025-06-03,SUNDAY R,Newry,BROOK TROUT,400,10,-70.82904191526205,44.4784273464111,
Franklin,2025-06-03,TEA P (LITTLE),Jim Pond Twp,BROOK TROUT,300,2,-70.5398107426,45.2386365395,
Oxford,2025-06-03,SUNDAY R,Newry,BROOK TROUT,400,10,-70.82904191526205,44.4784273464111,
Somerset,2025-06-05,CHASE P,Moscow,BROOK TROUT,600,10,-69.8877991878,45.1587618541,
Somerset,2025-06-05,MOUNTAIN DIMMICK P,Caratunk,BROOK TROUT,2400,2,-69.8750945996,45.204817706,
Somerset,2025-06-06,MILL STREAM,Embden,BROOK TROUT,70,10,-69.9207785725733,44.882503793257264,
Franklin,2025-06-06,MUDDY B,Industry,BROOK TROUT,50,10,-70.07988721965873,44.713612967719,
Somerset,2025-06-06,TIBBETTS P,Concord Twp,BROOK TROUT,100,10,-69.8656044734,45.0088340304,
Franklin,2025-06-06,GRINDSTONE P,Kingfield,BROOK TROUT,200,10,-70.2045931839,45.003063217,
Oxford,2025-06-06,SWIFT R,Byron,BROOK TROUT,315,10,-70.6271349273728,44.71364520592,
Franklin,2025-06-06,RANGELEY GUIDES P,Rangeley,BROOK TROUT,75,10,-70.7770695263,44.9616917609,
Franklin,2025-06-06,WILSON STREAM,Wilton,BROOK TROUT,250,10,-70.21910267455189,44.5902911355742,
Oxford,2025-06-10,ELLIS P (LITTLE),Byron,L.L. SALMON,50,8,-70.6691671458,44.7047280639,
Franklin,2025-06-10,LOON L,Dallas Plt,L.L. SALMON,100,8,-70.6458287808,45.0255674662,
Somerset,2025-06-11,CARRABASSETT R,New Portland,RAINBOW TROUT,200,11,-70.10701189960884,44.90251483845724,
Franklin,2025-06-11,CARRABASSETT R,Kingfield,RAINBOW TROUT,200,11,-70.14399946161653,44.95018833122257,
Franklin,2025-06-17,THE HORNS P,Wyman Twp,BROOK TROUT,300,2,-70.3315154945,45.1446914916,
Franklin,2025-06-18,MUDDY B,Industry,BROOK TROUT,50,10,-70.07988721965873,44.713612967719,
Somerset,2025-06-18,SPENCER L,Hobbstown Twp,L.L. SALMON,500,8,-70.294152392,45.3973812114,
Franklin,2025-06-23,VARNUM P,Wilton,L.L. SALMON,100,8,-70.2448149631,44.6527082126,
Franklin,2025-07-03,RANGELEY GUIDES P,Rangeley,BROOK TROUT,100,11,-70.7770695263,44.9616917609,
Somerset,2025-09-19,SANDY P,Embden,BROWN TROUT,0,11,-69.9195659037,44.9086620759,
Franklin,2025-09-25,CHAIN OF PONDS,Chain of Ponds Twp,BROOK TROUT,425,13,-70.67177046529035,45.34018467195545,
Franklin,2025-09-25,CHAIN OF PONDS,Chain of Ponds Twp,BROOK TROUT,300,13,-70.67177046529035,45.34018467195545,
Oxford,2025-09-26,ELLIS (ROXBURY) P,Roxbury,BROOK TROUT,1200,13,-70.6757587019,44.6590441704,
Franklin,2025-09-29,HURRICANE P,Kibby Twp,BROOK TROUT,1000,6,-70.5037145553,45.3619690309,
Franklin,2025-09-30,STETSON P,Phillips,BROOK TROUT,800,6,-70.4772168424,44.8484554034,
Franklin,2025-09-30,TUMBLEDOWN P,Township 6 North of Weld,BROOK TROUT,450,6,-70.5424433913,44.749832113,
Franklin,2025-09-30,BLANCHARD P,Alder Stream Twp,BROOK TROUT,350,6,-70.5975479952,45.2707412785,
Oxford,2025-09-30,AZISCOHOS P,Magalloway Plt,BROOK TROUT,500,6,-70.9908985221,44.896223591,
Franklin,2025-09-30,ROUND P,Township E,BROOK TROUT,1600,5,-70.672010146,44.8337242275,
Oxford,2025-09-30,BEAVER P (LITTLE),Magalloway Plt,BROOK TROUT,1500,6,-70.9549956394,44.9018442085,
Franklin,2025-09-30,MOXIE P,Township D,BROOK TROUT,200,5,-70.6857780468,44.845450308,
Franklin,2025-09-30,ROCK P,Sandy River Plt,BROOK TROUT,500,6,-70.5379108647,44.9362032297,
Franklin,2025-09-30,MIDWAY P,Sandy River Plt,BROOK TROUT,350,6,-70.5418403821,44.9312299055,
Franklin,2025-09-30,SWIFT RIVER P,Township E,BROOK TROUT,450,5,-70.5924539238,44.8412653786,
Oxford,2025-09-30,SPECK P,Grafton Twp,BROOK TROUT,400,6,-70.9730596874,44.5637569698,
Oxford,2025-09-30,GOODWIN P,Adamstown Twp,BROOK TROUT,150,6,-70.8480689142,44.9415919122,
Franklin,2025-09-30,EDDY P,Sandy River Plt,BROOK TROUT,400,6,-70.5254383182,44.9186674169,
Franklin,2025-09-30,SPENCER P,Township D,BROOK TROUT,800,6,-70.6882307383,44.821857157,
Franklin,2025-09-30,SOUTH (PINE TREE) P,Sandy River Plt,BROOK TROUT,600,6,-70.5573917867,44.8678494095,
Franklin,2025-09-30,LONG P,Township E,BROOK TROUT,3000,5,-70.089434,45.626023,
Franklin,2025-09-30,LEDGE P,Sandy River Plt,BROOK TROUT,250,6,-70.5379425495,44.9134368832,
Franklin,2025-10-01,HILLS P,Perkins Twp,BROOK TROUT,2200,7,-70.3511656092,44.6684368576,
Franklin,2025-10-01,BEAVER P,Township D,BROOK TROUT,75,12,-70.6880778172,44.8124272673,
Franklin,2025-10-01,BEAVER P,Township D,BROOK TROUT,1900,7,-70.6880778172,44.8124272673,
Franklin,2025-10-01,BEAVER P,Township D,BROOK TROUT,75,13,-70.6880778172,44.8124272673,
Somerset,2025-10-02,SMITH (WEEKS) P,Brighton Plt,BROOK TROUT,300,12,-69.7112257378,45.061876732,
Franklin,2025-10-02,MOUNT BLUE P,Avon,SPLAKE,900,13,-70.335564136,44.7650090339,
Franklin,2025-10-02,PORTER L,Strong,L.L. SALMON,300,14,-70.1503987806,44.8116906418,
Franklin,2025-10-02,LUFKIN P,Phillips,SPLAKE,300,13,-70.4631291115,44.8402269503,
Somerset,2025-10-02,SMITH (WEEKS) P,Brighton Plt,BROOK TROUT,75,12,-69.7112257378,45.061876732,
Somerset,2025-10-03,BILL MORRIS P,T3 R5 BKP WKR,BROOK TROUT,500,6,-70.2428956899,45.3847323616,
